epoch,lr-AdamW,step,test_mse,train_mse,val_mse
595,,595,,,96446.953125
,0.001,596,,,
596,,596,,,96306.0546875
,0.001,597,,,
597,,597,,,96165.09375
,0.001,598,,,
598,,598,,,96024.125
,0.001,599,,,
599,,599,,17982.64453125,
599,,599,,,95883.078125
,0.001,600,,,
600,,600,,,95742.0234375
,0.001,601,,,
601,,601,,,95600.90625
,0.001,602,,,
602,,602,,,95459.734375
,0.001,603,,,
603,,603,,,95318.5234375
,0.001,604,,,
604,,604,,,95177.2890625
,0.001,605,,,
605,,605,,,95036.0234375
,0.001,606,,,
606,,606,,,94894.6875
,0.001,607,,,
607,,607,,,94753.3359375
,0.001,608,,,
608,,608,,,94611.9296875
,0.001,609,,,
609,,609,,,94470.484375
,0.001,610,,,
610,,610,,,94329.015625
,0.001,611,,,
611,,611,,,94187.484375
,0.001,612,,,
612,,612,,,94045.9453125
,0.001,613,,,
613,,613,,,93904.3515625
,0.001,614,,,
614,,614,,,93762.7421875
,0.001,615,,,
615,,615,,,93621.046875
,0.001,616,,,
616,,616,,,93479.3671875
,0.001,617,,,
617,,617,,,93337.6015625
,0.001,618,,,
618,,618,,,93195.828125
,0.001,619,,,
619,,619,,,93054.03125
,0.001,620,,,
620,,620,,,92912.1875
,0.001,621,,,
621,,621,,,92770.296875
,0.001,622,,,
622,,622,,,92628.390625
,0.001,623,,,
623,,623,,,92486.4375
,0.001,624,,,
624,,624,,,92344.453125
,0.001,625,,,
625,,625,,,92202.4375
,0.001,626,,,
626,,626,,,92060.390625
,0.001,627,,,
627,,627,,,91918.3203125
,0.001,628,,,
628,,628,,,91776.1875
,0.001,629,,,
629,,629,,,91634.0546875
,0.001,630,,,
630,,630,,,91491.890625
,0.001,631,,,
631,,631,,,91349.671875
,0.001,632,,,
632,,632,,,91207.4375
,0.001,633,,,
633,,633,,,91065.171875
,0.001,634,,,
634,,634,,,90922.875
,0.001,635,,,
635,,635,,,90780.546875
,0.001,636,,,
636,,636,,,90638.1953125
,0.001,637,,,
637,,637,,,90495.796875
,0.001,638,,,
638,,638,,,90353.3984375
,0.001,639,,,
639,,639,,,90210.9453125
,0.001,640,,,
640,,640,,,90068.484375
,0.001,641,,,
641,,641,,,89925.9765625
,0.001,642,,,
642,,642,,,89783.453125
,0.001,643,,,
643,,643,,,89640.90625
,0.001,644,,,
644,,644,,,89498.328125
,0.001,645,,,
645,,645,,,89355.7265625
,0.001,646,,,
646,,646,,,89213.109375
,0.001,647,,,
647,,647,,,89070.4375
,0.001,648,,,
648,,648,,,88927.7734375
,0.001,649,,,
649,,649,,17077.421875,
649,,649,,,88785.09375
,0.001,650,,,
650,,650,,,88642.3515625
,0.001,651,,,
651,,651,,,88499.609375
,0.001,652,,,
652,,652,,,88356.84375
,0.001,653,,,
653,,653,,,88214.0546875
,0.001,654,,,
654,,654,,,88071.234375
,0.001,655,,,
655,,655,,,87928.3828125
,0.001,656,,,
656,,656,,,87785.53125
,0.001,657,,,
657,,657,,,87642.625
,0.001,658,,,
658,,658,,,87499.734375
,0.001,659,,,
659,,659,,,87356.8125
,0.001,660,,,
660,,660,,,87213.8671875
,0.001,661,,,
661,,661,,,87070.9140625
,0.001,662,,,
662,,662,,,86927.9140625
,0.001,663,,,
663,,663,,,86784.9296875
,0.001,664,,,
664,,664,,,86641.890625
,0.001,665,,,
665,,665,,,86498.875
,0.001,666,,,
666,,666,,,86355.8046875
,0.001,667,,,
667,,667,,,86212.7421875
,0.001,668,,,
668,,668,,,86069.6328125
,0.001,669,,,
669,,669,,,85926.5234375
,0.001,670,,,
670,,670,,,85783.40625
,0.001,671,,,
671,,671,,,85640.2578125
,0.001,672,,,
672,,672,,,85497.1015625
,0.001,673,,,
673,,673,,,85353.921875
,0.001,674,,,
674,,674,,,85210.75
,0.001,675,,,
675,,675,,,85067.5546875
,0.001,676,,,
676,,676,,,84924.328125
,0.001,677,,,
677,,677,,,84781.09375
,0.001,678,,,
678,,678,,,84637.8515625
,0.001,679,,,
679,,679,,,84494.59375
,0.001,680,,,
680,,680,,,84351.328125
,0.001,681,,,
681,,681,,,84208.03125
,0.001,682,,,
682,,682,,,84064.75
,0.001,683,,,
683,,683,,,83921.4296875
,0.001,684,,,
684,,684,,,83778.109375
,0.001,685,,,
685,,685,,,83634.7890625
,0.001,686,,,
686,,686,,,83491.4453125
,0.001,687,,,
687,,687,,,83348.1171875
,0.001,688,,,
688,,688,,,83204.75
,0.001,689,,,
689,,689,,,83061.375
,0.001,690,,,
690,,690,,,82918.0
,0.001,691,,,
691,,691,,,82774.6015625
,0.001,692,,,
692,,692,,,82631.2265625
,0.001,693,,,
693,,693,,,82487.8203125
,0.001,694,,,
694,,694,,,82344.40625
,0.001,695,,,
695,,695,,,82200.9921875
,0.001,696,,,
696,,696,,,82057.5625
,0.001,697,,,
697,,697,,,81914.1328125
,0.001,698,,,
698,,698,,,81770.6953125
,0.001,699,,,
699,,699,,16423.865234375,
699,,699,,,81627.265625
,0.001,700,,,
700,,700,,,81483.8046875
,0.001,701,,,
701,,701,,,81340.359375
,0.001,702,,,
702,,702,,,81196.90625
,0.001,703,,,
703,,703,,,81053.4375
,0.001,704,,,
704,,704,,,80909.96875
,0.001,705,,,
705,,705,,,80766.5078125
,0.001,706,,,
706,,706,,,80623.03125
,0.001,707,,,
707,,707,,,80479.5625
,0.001,708,,,
708,,708,,,80336.078125
,0.001,709,,,
709,,709,,,80192.6015625
,0.001,710,,,
710,,710,,,80049.1171875
,0.001,711,,,
711,,711,,,79905.640625
,0.001,712,,,
712,,712,,,79762.1484375
,0.001,713,,,
713,,713,,,79618.671875
,0.001,714,,,
714,,714,,,79475.1875
,0.001,715,,,
715,,715,,,79331.6953125
,0.001,716,,,
716,,716,,,79188.21875
,0.001,717,,,
717,,717,,,79044.7265625
,0.001,718,,,
718,,718,,,78901.25
,0.001,719,,,
719,,719,,,78757.7734375
,0.001,720,,,
720,,720,,,78614.296875
,0.001,721,,,
721,,721,,,78470.828125
,0.001,722,,,
722,,722,,,78327.34375
,0.001,723,,,
723,,723,,,78183.8828125
,0.001,724,,,
724,,724,,,78040.4140625
,0.001,725,,,
725,,725,,,77896.953125
,0.001,726,,,
726,,726,,,77753.5
,0.001,727,,,
727,,727,,,77610.6796875
,0.001,728,,,
728,,728,,,77469.8515625
,0.001,729,,,
729,,729,,,77329.1875
,0.001,730,,,
730,,730,,,77191.9375
,0.001,731,,,
731,,731,,,77055.1796875
,0.001,732,,,
732,,732,,,76920.2421875
,0.001,733,,,
733,,733,,,76786.5625
,0.001,734,,,
734,,734,,,76653.0859375
,0.001,735,,,
735,,735,,,76520.8359375
,0.001,736,,,
736,,736,,,76389.1484375
,0.001,737,,,
737,,737,,,76257.0
,0.001,738,,,
738,,738,,,76124.9921875
,0.001,739,,,
739,,739,,,76000.2109375
,0.001,740,,,
740,,740,,,75860.0546875
,0.001,741,,,
741,,741,,,75733.890625
,0.001,742,,,
742,,742,,,75608.640625
,0.001,743,,,
743,,743,,,75483.671875
,0.001,744,,,
744,,744,,,75358.1640625
,0.001,745,,,
745,,745,,,75231.7578125
,0.001,746,,,
746,,746,,,75104.484375
,0.001,747,,,
747,,747,,,74984.234375
,0.001,748,,,
748,,748,,,75055.0703125
,0.001,749,,,
749,,749,,16044.072265625,
749,,749,,,75187.4296875
,0.001,750,,,
750,,750,,,75192.640625
,0.001,751,,,
751,,751,,,75066.6796875
,0.001,752,,,
752,,752,,,74836.4921875
,0.001,753,,,
753,,753,,,74445.9140625
,0.001,754,,,
754,,754,,,74104.78125
,0.001,755,,,
755,,755,,,73944.6484375
,0.001,756,,,
756,,756,,,73811.2421875
,0.001,757,,,
757,,757,,,73678.390625
,0.001,758,,,
758,,758,,,73544.6640625
,0.001,759,,,
759,,759,,,73410.125
,0.001,760,,,
760,,760,,,73275.03125
,0.001,761,,,
761,,761,,,73139.53125
,0.001,762,,,
762,,762,,,73003.6640625
,0.001,763,,,
763,,763,,,72867.3125
,0.001,764,,,
764,,764,,,72730.5546875
,0.001,765,,,
765,,765,,,72593.6015625
,0.001,766,,,
766,,766,,,72456.9765625
,0.001,767,,,
767,,767,,,72327.7109375
,0.001,768,,,
768,,768,,,72211.5078125
,0.001,769,,,
769,,769,,,72329.1171875
,0.001,770,,,
770,,770,,,72334.7109375
,0.001,771,,,
771,,771,,,72214.0
,0.001,772,,,
772,,772,,,71969.5546875
,0.001,773,,,
773,,773,,,71871.9140625
,0.001,774,,,
774,,774,,,71861.2421875
,0.001,775,,,
775,,775,,,71881.3984375
,0.001,776,,,
776,,776,,,71899.3984375
,0.001,777,,,
777,,777,,,71927.9453125
,0.001,778,,,
778,,778,,,71969.7578125
,0.001,779,,,
779,,779,,,71858.671875
,0.001,780,,,
780,,780,,,71755.9375
,0.001,781,,,
781,,781,,,71688.1953125
,0.001,782,,,
782,,782,,,71639.1796875
,0.001,783,,,
783,,783,,,71608.4453125
,0.001,784,,,
784,,784,,,71611.8203125
,0.001,785,,,
785,,785,,,71616.3125
,0.001,786,,,
786,,786,,,72128.0859375
,0.001,787,,,
787,,787,,,72212.578125
,0.001,788,,,
788,,788,,,72001.5
789,,789,82452.6171875,,
