epoch,lr-AdamW,step,test_mse,train_mse,val_mse
594,,594,,,97134.9140625
,0.001,595,,,
595,,595,,,97011.40625
,0.001,596,,,
596,,596,,,96889.5859375
,0.001,597,,,
597,,597,,,96772.3828125
,0.001,598,,,
598,,598,,,96652.84375
,0.001,599,,,
599,,599,,18053.16796875,
599,,599,,,96534.4609375
,0.001,600,,,
600,,600,,,96421.5859375
,0.001,601,,,
601,,601,,,96307.3046875
,0.001,602,,,
602,,602,,,96199.609375
,0.001,603,,,
603,,603,,,96097.2578125
,0.001,604,,,
604,,604,,,95998.25
,0.001,605,,,
605,,605,,,95902.78125
,0.001,606,,,
606,,606,,,95809.734375
,0.001,607,,,
607,,607,,,95718.46875
,0.001,608,,,
608,,608,,,95630.3046875
,0.001,609,,,
609,,609,,,95543.9609375
,0.001,610,,,
610,,610,,,95461.5390625
,0.001,611,,,
611,,611,,,95382.8125
,0.001,612,,,
612,,612,,,95303.796875
,0.001,613,,,
613,,613,,,95224.390625
,0.001,614,,,
614,,614,,,95148.1328125
,0.001,615,,,
615,,615,,,95073.9140625
,0.001,616,,,
616,,616,,,95001.46875
,0.001,617,,,
617,,617,,,94930.796875
,0.001,618,,,
618,,618,,,94855.9140625
,0.001,619,,,
619,,619,,,94780.9140625
,0.001,620,,,
620,,620,,,94706.796875
,0.001,621,,,
621,,621,,,94630.0546875
,0.001,622,,,
622,,622,,,94556.9296875
,0.001,623,,,
623,,623,,,94486.9453125
,0.001,624,,,
624,,624,,,94416.84375
,0.001,625,,,
625,,625,,,94347.234375
,0.001,626,,,
626,,626,,,94278.6875
,0.001,627,,,
627,,627,,,94209.3984375
,0.001,628,,,
628,,628,,,94142.0859375
,0.001,629,,,
629,,629,,,94076.515625
,0.001,630,,,
630,,630,,,94010.515625
,0.001,631,,,
631,,631,,,93944.125
,0.001,632,,,
632,,632,,,93878.328125
,0.001,633,,,
633,,633,,,93811.9140625
,0.001,634,,,
634,,634,,,93747.53125
,0.001,635,,,
635,,635,,,93684.9453125
,0.001,636,,,
636,,636,,,93621.15625
,0.001,637,,,
637,,637,,,93556.15625
,0.001,638,,,
638,,638,,,93492.3046875
,0.001,639,,,
639,,639,,,93428.453125
,0.001,640,,,
640,,640,,,93365.859375
,0.001,641,,,
641,,641,,,93304.140625
,0.001,642,,,
642,,642,,,93240.8203125
,0.001,643,,,
643,,643,,,93175.75
,0.001,644,,,
644,,644,,,93111.5625
,0.001,645,,,
645,,645,,,93047.2421875
,0.001,646,,,
646,,646,,,92984.390625
,0.001,647,,,
647,,647,,,92922.4921875
,0.001,648,,,
648,,648,,,92859.28125
,0.001,649,,,
649,,649,,17523.849609375,
649,,649,,,92794.3828125
,0.001,650,,,
650,,650,,,92730.7109375
,0.001,651,,,
651,,651,,,92666.6796875
,0.001,652,,,
652,,652,,,92603.53125
,0.001,653,,,
653,,653,,,92541.1796875
,0.001,654,,,
654,,654,,,92477.0078125
,0.001,655,,,
655,,655,,,92411.734375
,0.001,656,,,
656,,656,,,92346.84375
,0.001,657,,,
657,,657,,,92280.71875
,0.001,658,,,
658,,658,,,92215.796875
,0.001,659,,,
659,,659,,,92151.640625
,0.001,660,,,
660,,660,,,92086.03125
,0.001,661,,,
661,,661,,,92019.1171875
,0.001,662,,,
662,,662,,,91952.7421875
,0.001,663,,,
663,,663,,,91885.2578125
,0.001,664,,,
664,,664,,,91818.6015625
,0.001,665,,,
665,,665,,,91752.71875
,0.001,666,,,
666,,666,,,91686.125
,0.001,667,,,
667,,667,,,91618.9609375
,0.001,668,,,
668,,668,,,91551.671875
,0.001,669,,,
669,,669,,,91482.9921875
,0.001,670,,,
670,,670,,,91415.2421875
,0.001,671,,,
671,,671,,,91347.859375
,0.001,672,,,
672,,672,,,91280.0
,0.001,673,,,
673,,673,,,91211.2578125
,0.001,674,,,
674,,674,,,91142.765625
,0.001,675,,,
675,,675,,,91073.6328125
,0.001,676,,,
676,,676,,,91005.109375
,0.001,677,,,
677,,677,,,90936.7421875
,0.001,678,,,
678,,678,,,90868.2265625
,0.001,679,,,
679,,679,,,90799.3203125
,0.001,680,,,
680,,680,,,90730.03125
,0.001,681,,,
681,,681,,,90659.1796875
,0.001,682,,,
682,,682,,,90588.3203125
,0.001,683,,,
683,,683,,,90517.9140625
,0.001,684,,,
684,,684,,,90446.65625
,0.001,685,,,
685,,685,,,90374.4375
,0.001,686,,,
686,,686,,,90302.765625
,0.001,687,,,
687,,687,,,90230.6015625
,0.001,688,,,
688,,688,,,90159.09375
,0.001,689,,,
689,,689,,,90087.484375
,0.001,690,,,
690,,690,,,90015.8046875
,0.001,691,,,
691,,691,,,89943.6953125
,0.001,692,,,
692,,692,,,89871.40625
,0.001,693,,,
693,,693,,,89798.21875
,0.001,694,,,
694,,694,,,89725.5859375
,0.001,695,,,
695,,695,,,89653.0390625
,0.001,696,,,
696,,696,,,89580.0859375
,0.001,697,,,
697,,697,,,89506.21875
,0.001,698,,,
698,,698,,,89432.8203125
,0.001,699,,,
699,,699,,17105.65625,
699,,699,,,89358.84375
,0.001,700,,,
700,,700,,,89284.90625
,0.001,701,,,
701,,701,,,89209.9296875
,0.001,702,,,
702,,702,,,89135.40625
,0.001,703,,,
703,,703,,,89060.90625
,0.001,704,,,
704,,704,,,88986.109375
,0.001,705,,,
705,,705,,,88909.703125
,0.001,706,,,
706,,706,,,88833.6953125
,0.001,707,,,
707,,707,,,88757.2890625
,0.001,708,,,
708,,708,,,88681.34375
,0.001,709,,,
709,,709,,,88604.7109375
,0.001,710,,,
710,,710,,,88528.1875
,0.001,711,,,
711,,711,,,88451.7265625
,0.001,712,,,
712,,712,,,88374.3046875
,0.001,713,,,
713,,713,,,88295.40625
,0.001,714,,,
714,,714,,,88217.109375
,0.001,715,,,
715,,715,,,88138.6796875
,0.001,716,,,
716,,716,,,88060.8203125
,0.001,717,,,
717,,717,,,87982.21875
,0.001,718,,,
718,,718,,,87903.796875
,0.001,719,,,
719,,719,,,87824.875
,0.001,720,,,
720,,720,,,87745.3046875
,0.001,721,,,
721,,721,,,87664.6015625
,0.001,722,,,
722,,722,,,87584.7109375
,0.001,723,,,
723,,723,,,87504.5546875
,0.001,724,,,
724,,724,,,87423.6640625
,0.001,725,,,
725,,725,,,87341.5390625
,0.001,726,,,
726,,726,,,87259.8984375
,0.001,727,,,
727,,727,,,87177.5859375
,0.001,728,,,
728,,728,,,87095.484375
,0.001,729,,,
729,,729,,,87012.84375
,0.001,730,,,
730,,730,,,86931.0390625
,0.001,731,,,
731,,731,,,86849.0390625
,0.001,732,,,
732,,732,,,86764.7890625
,0.001,733,,,
733,,733,,,86678.4609375
,0.001,734,,,
734,,734,,,86592.4921875
,0.001,735,,,
735,,735,,,86504.578125
,0.001,736,,,
736,,736,,,86417.7265625
,0.001,737,,,
737,,737,,,86329.78125
,0.001,738,,,
738,,738,,,86242.796875
,0.001,739,,,
739,,739,,,86155.421875
,0.001,740,,,
740,,740,,,86065.2578125
,0.001,741,,,
741,,741,,,85973.953125
,0.001,742,,,
742,,742,,,85883.3828125
,0.001,743,,,
743,,743,,,85790.8671875
,0.001,744,,,
744,,744,,,85699.3046875
,0.001,745,,,
745,,745,,,85607.609375
,0.001,746,,,
746,,746,,,85516.6484375
,0.001,747,,,
747,,747,,,85424.734375
,0.001,748,,,
748,,748,,,85327.3671875
,0.001,749,,,
749,,749,,16683.087890625,
749,,749,,,85230.7109375
,0.001,750,,,
750,,750,,,85132.71875
,0.001,751,,,
751,,751,,,85030.03125
,0.001,752,,,
752,,752,,,84927.7578125
,0.001,753,,,
753,,753,,,84823.8828125
,0.001,754,,,
754,,754,,,84717.328125
,0.001,755,,,
755,,755,,,84606.546875
,0.001,756,,,
756,,756,,,84500.625
,0.001,757,,,
757,,757,,,84393.5859375
,0.001,758,,,
758,,758,,,84282.8984375
,0.001,759,,,
759,,759,,,84167.546875
,0.001,760,,,
760,,760,,,84058.0
,0.001,761,,,
761,,761,,,83942.2421875
,0.001,762,,,
762,,762,,,83821.9140625
,0.001,763,,,
763,,763,,,83694.96875
,0.001,764,,,
764,,764,,,83538.1640625
,0.001,765,,,
765,,765,,,83311.2734375
,0.001,766,,,
766,,766,,,83123.8828125
,0.001,767,,,
767,,767,,,82984.203125
,0.001,768,,,
768,,768,,,82886.0625
,0.001,769,,,
769,,769,,,82823.96875
,0.001,770,,,
770,,770,,,82796.3125
,0.001,771,,,
771,,771,,,82747.6015625
,0.001,772,,,
772,,772,,,82651.640625
,0.001,773,,,
773,,773,,,82545.5390625
,0.001,774,,,
774,,774,,,82427.453125
,0.001,775,,,
775,,775,,,82262.8359375
,0.001,776,,,
776,,776,,,82110.015625
,0.001,777,,,
777,,777,,,81995.796875
,0.001,778,,,
778,,778,,,81914.5234375
,0.001,779,,,
779,,779,,,81863.375
,0.001,780,,,
780,,780,,,81814.5625
,0.001,781,,,
781,,781,,,81723.5234375
,0.001,782,,,
782,,782,,,81604.8125
,0.001,783,,,
783,,783,,,81448.5703125
,0.001,784,,,
784,,784,,,81314.6171875
,0.001,785,,,
785,,785,,,81212.1640625
,0.001,786,,,
786,,786,,,81136.21875
,0.001,787,,,
787,,787,,,81080.984375
,0.001,788,,,
788,,788,,,80989.2265625
,0.001,789,,,
789,,789,,,80865.6640625
,0.001,790,,,
790,,790,,,80710.8203125
,0.001,791,,,
791,,791,,,80577.5390625
,0.001,792,,,
792,,792,,,80471.6328125
,0.001,793,,,
793,,793,,,80394.703125
,0.001,794,,,
794,,794,,,80288.390625
,0.001,795,,,
795,,795,,,80148.40625
,0.001,796,,,
796,,796,,,79996.0234375
,0.001,797,,,
797,,797,,,79866.0078125
,0.001,798,,,
798,,798,,,79766.03125
,0.001,799,,,
799,,799,,16254.126953125,
799,,799,,,79661.390625
,0.001,800,,,
800,,800,,,79523.8515625
,0.001,801,,,
801,,801,,,79362.421875
,0.001,802,,,
802,,802,,,79224.953125
,0.001,803,,,
803,,803,,,79113.3125
,0.001,804,,,
804,,804,,,79007.3046875
,0.001,805,,,
805,,805,,,78889.8046875
,0.001,806,,,
806,,806,,,78738.296875
,0.001,807,,,
807,,807,,,78584.1171875
,0.001,808,,,
808,,808,,,78463.96875
,0.001,809,,,
809,,809,,,78365.2890625
,0.001,810,,,
810,,810,,,78255.9765625
,0.001,811,,,
811,,811,,,78133.8828125
,0.001,812,,,
812,,812,,,77980.65625
,0.001,813,,,
813,,813,,,77836.4609375
,0.001,814,,,
814,,814,,,77726.6015625
,0.001,815,,,
815,,815,,,77631.03125
,0.001,816,,,
816,,816,,,77518.390625
,0.001,817,,,
817,,817,,,77386.4140625
,0.001,818,,,
818,,818,,,77237.078125
,0.001,819,,,
819,,819,,,77109.921875
,0.001,820,,,
820,,820,,,77002.8125
,0.001,821,,,
821,,821,,,76900.0
,0.001,822,,,
822,,822,,,76772.40625
,0.001,823,,,
823,,823,,,76620.9609375
,0.001,824,,,
824,,824,,,76481.3984375
,0.001,825,,,
825,,825,,,76358.28125
,0.001,826,,,
826,,826,,,76255.3125
,0.001,827,,,
827,,827,,,76166.5
,0.001,828,,,
828,,828,,,76070.8046875
,0.001,829,,,
829,,829,,,75942.0859375
,0.001,830,,,
830,,830,,,75806.8671875
,0.001,831,,,
831,,831,,,75741.6640625
,0.001,832,,,
832,,832,,,76031.8203125
,0.001,833,,,
833,,833,,,76061.1484375
,0.001,834,,,
834,,834,,,76032.9140625
,0.001,835,,,
835,,835,,,75911.6875
,0.001,836,,,
836,,836,,,75692.40625
,0.001,837,,,
837,,837,,,75536.1484375
,0.001,838,,,
838,,838,,,75478.1328125
,0.001,839,,,
839,,839,,,75333.7421875
,0.001,840,,,
840,,840,,,75123.4296875
,0.001,841,,,
841,,841,,,74909.6875
,0.001,842,,,
842,,842,,,74694.96875
,0.001,843,,,
843,,843,,,74561.7265625
,0.001,844,,,
844,,844,,,74402.03125
,0.001,845,,,
845,,845,,,74206.0546875
,0.001,846,,,
846,,846,,,74089.625
,0.001,847,,,
847,,847,,,74026.984375
,0.001,848,,,
848,,848,,,73918.6171875
,0.001,849,,,
849,,849,,15974.263671875,
849,,849,,,73770.390625
,0.001,850,,,
850,,850,,,73687.328125
,0.001,851,,,
851,,851,,,73659.3125
,0.001,852,,,
852,,852,,,73546.703125
,0.001,853,,,
853,,853,,,73391.21875
,0.001,854,,,
854,,854,,,73285.4140625
,0.001,855,,,
855,,855,,,73195.8828125
,0.001,856,,,
856,,856,,,73197.78125
,0.001,857,,,
857,,857,,,73133.4140625
,0.001,858,,,
858,,858,,,72991.8359375
,0.001,859,,,
859,,859,,,72850.0859375
,0.001,860,,,
860,,860,,,72790.359375
,0.001,861,,,
861,,861,,,72728.671875
,0.001,862,,,
862,,862,,,72652.453125
,0.001,863,,,
863,,863,,,72634.328125
,0.001,864,,,
864,,864,,,72596.359375
,0.001,865,,,
865,,865,,,72493.625
,0.001,866,,,
866,,866,,,72576.234375
,0.001,867,,,
867,,867,,,72547.2109375
,0.001,868,,,
868,,868,,,72334.5859375
,0.001,869,,,
869,,869,,,72127.078125
,0.001,870,,,
870,,870,,,72055.0078125
,0.001,871,,,
871,,871,,,71995.03125
,0.001,872,,,
872,,872,,,71942.296875
,0.001,873,,,
873,,873,,,71900.140625
,0.001,874,,,
874,,874,,,71863.4140625
,0.001,875,,,
875,,875,,,71821.4609375
,0.001,876,,,
876,,876,,,71755.296875
,0.001,877,,,
877,,877,,,71687.28125
,0.001,878,,,
878,,878,,,71708.1328125
,0.001,879,,,
879,,879,,,71678.296875
,0.001,880,,,
880,,880,,,71581.03125
,0.001,881,,,
881,,881,,,71452.5546875
,0.001,882,,,
882,,882,,,71420.6953125
,0.001,883,,,
883,,883,,,71393.1796875
,0.001,884,,,
884,,884,,,71392.4296875
,0.001,885,,,
885,,885,,,71313.890625
,0.001,886,,,
886,,886,,,71175.7421875
,0.001,887,,,
887,,887,,,71121.2109375
,0.001,888,,,
888,,888,,,71120.1015625
,0.001,889,,,
889,,889,,,71037.765625
,0.001,890,,,
890,,890,,,70926.671875
,0.001,891,,,
891,,891,,,70841.078125
,0.001,892,,,
892,,892,,,71140.3203125
,0.001,893,,,
893,,893,,,71070.671875
,0.001,894,,,
894,,894,,,70714.9375
,0.001,895,,,
895,,895,,,70605.328125
,0.001,896,,,
896,,896,,,70562.1640625
,0.001,897,,,
897,,897,,,70531.625
,0.001,898,,,
898,,898,,,70525.671875
,0.001,899,,,
899,,899,,15851.46484375,
899,,899,,,70512.984375
,0.001,900,,,
900,,900,,,70446.0078125
,0.001,901,,,
901,,901,,,70359.53125
,0.001,902,,,
902,,902,,,70312.0625
,0.001,903,,,
903,,903,,,70311.2265625
,0.001,904,,,
904,,904,,,70268.59375
,0.001,905,,,
905,,905,,,70199.5703125
,0.001,906,,,
906,,906,,,70150.703125
,0.001,907,,,
907,,907,,,70123.890625
,0.001,908,,,
908,,908,,,70112.609375
,0.001,909,,,
909,,909,,,70058.3125
,0.001,910,,,
910,,910,,,69957.46875
,0.001,911,,,
911,,911,,,69914.828125
,0.001,912,,,
912,,912,,,69902.96875
,0.001,913,,,
913,,913,,,69889.5390625
,0.001,914,,,
914,,914,,,70212.328125
,0.001,915,,,
915,,915,,,70985.1796875
,0.001,916,,,
916,,916,,,70901.75
,0.001,917,,,
917,,917,,,70791.5078125
,0.001,918,,,
918,,918,,,70440.8828125
919,,919,82189.1328125,,
